"VendorID","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","RatecodeID","store_and_fwd_flag","PULocationID","DOLocationID","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount","congestion_surcharge","Airport_fee","cbd_congestion_fee","trip_duration_min","pickup_date","pickup_hour"
"2","2025-01-22T16:26:10.000Z","2025-01-22T16:28:35.000Z","1","0.08","2","N","13","13","2","70.0","5.0","0.5","0.0","0.0","1.0","79.75","2.5","0.0","0.75","2.4166666666666665","2025-01-22","16"
"2","2025-01-22T16:24:20.000Z","2025-01-22T16:34:01.000Z","6","0.0","1","N","170","186","2","9.3","2.5","0.5","0.0","0.0","1.0","16.55","2.5","0.0","0.75","9.683333333333334","2025-01-22","16"
"1","2025-01-22T16:40:08.000Z","2025-01-22T16:41:23.000Z","1","0.0","5","N","166","166","1","10.0","0.0","0.0","2.75","0.0","1.0","13.75","0.0","0.0","0.0","1.25","2025-01-22","16"
"1","2025-01-22T16:12:59.000Z","2025-01-22T16:18:40.000Z","1","0.0","1","N","237","263","1","6.5","5.0","0.5","2.0","0.0","1.0","15.0","2.5","0.0","0.0","5.683333333333334","2025-01-22","16"
"1","2025-01-22T16:28:39.000Z","2025-01-22T17:11:09.000Z","1","0.0","99","N","91","38","1","49.5","0.0","0.5","0.0","0.0","1.0","51.0","0.0","0.0","0.0","42.5","2025-01-22","16"
"1","2025-01-22T16:44:10.000Z","2025-01-22T17:22:09.000Z","1","0.0","1","N","209","41","1","36.5","0.0","0.5","0.0","0.0","1.0","38.0","0.0","0.0","0.0","37.983333333333334","2025-01-22","16"
"2","2025-01-22T16:47:10.000Z","2025-01-22T16:51:18.000Z","1","0.0","1","N","239","236","1","5.8","2.5","0.5","0.5","0.0","1.0","12.8","2.5","0.0","0.0","4.133333333333334","2025-01-22","16"
"2","2025-01-22T16:19:30.000Z","2025-01-22T18:22:49.000Z","2","100.17","5","N","132","265","1","400.0","0.0","0.0","0.0","29.94","1.0","432.69","0.0","1.75","0.0","123.31666666666666","2025-01-22","16"
"2","2025-01-22T16:14:07.000Z","2025-01-22T16:28:56.000Z","1","0.0","1","N","140","163","1","12.8","2.5","0.5","4.01","0.0","1.0","24.06","2.5","0.0","0.75","14.816666666666666","2025-01-22","16"
"2","2025-01-22T16:49:16.000Z","2025-01-22T16:59:00.000Z","1","0.0","1","N","236","141","1","9.3","2.5","0.5","2.0","0.0","1.0","17.8","2.5","0.0","0.0","9.733333333333333","2025-01-22","16"
"2","2025-01-22T16:17:09.000Z","2025-01-22T16:20:01.000Z","2","0.0","1","N","163","163","2","4.4","0.0","0.5","0.0","0.0","1.0","9.15","2.5","0.0","0.75","2.8666666666666667","2025-01-22","16"
"2","2025-01-22T16:35:16.000Z","2025-01-22T16:43:43.000Z","1","0.0","1","N","114","4","1","8.6","2.5","0.5","3.17","0.0","1.0","19.02","2.5","0.0","0.75","8.45","2025-01-22","16"
"2","2025-01-22T16:59:50.000Z","2025-01-22T17:11:45.000Z","2","0.0","1","N","88","231","1","10.7","2.5","0.5","0.0","0.0","1.0","17.95","2.5","0.0","0.75","11.916666666666666","2025-01-22","16"
"2","2025-01-22T16:24:22.000Z","2025-01-22T16:36:59.000Z","1","0.0","1","N","87","170","2","11.4","2.5","0.5","0.0","0.0","1.0","18.65","2.5","0.0","0.75","12.616666666666667","2025-01-22","16"
"2","2025-01-22T16:46:43.000Z","2025-01-22T16:53:37.000Z","1","0.0","1","N","161","90","1","7.2","2.5","0.5","4.33","0.0","1.0","18.78","2.5","0.0","0.75","6.9","2025-01-22","16"
"1","2025-01-22T16:32:25.000Z","2025-01-22T17:02:03.000Z","1","0.0","1","N","197","159","1","43.5","0.0","0.5","0.0","6.94","1.0","51.94","0.0","0.0","0.0","29.633333333333333","2025-01-22","16"
"2","2025-01-22T16:39:17.000Z","2025-01-22T16:42:39.000Z","1","0.0","1","N","137","107","1","5.1","2.5","0.5","2.47","0.0","1.0","14.82","2.5","0.0","0.75","3.3666666666666667","2025-01-22","16"
"1","2025-01-22T16:12:25.000Z","2025-01-22T16:13:31.000Z","1","0.0","1","N","186","186","3","3.7","5.75","0.5","0.0","0.0","1.0","10.95","2.5","0.0","0.75","1.1","2025-01-22","16"
"2","2025-01-22T16:38:42.000Z","2025-01-22T16:43:47.000Z","1","0.07","1","N","140","141","1","6.5","2.5","0.5","2.0","0.0","1.0","15.0","2.5","0.0","0.0","5.083333333333333","2025-01-22","16"
"2","2025-01-22T16:40:58.000Z","2025-01-22T16:47:45.000Z","1","0.0","1","N","261","87","1","7.2","2.5","0.5","2.89","0.0","1.0","17.34","2.5","0.0","0.75","6.783333333333333","2025-01-22","16"
"2","2025-01-22T16:09:52.000Z","2025-01-22T16:18:13.000Z","3","0.0","1","N","163","236","1","8.6","0.0","0.5","2.67","0.0","1.0","16.02","2.5","0.0","0.75","8.35","2025-01-22","16"
"2","2025-01-22T16:56:43.000Z","2025-01-22T17:03:12.000Z","3","0.0","1","N","234","170","1","7.2","2.5","0.5","2.89","0.0","1.0","17.34","2.5","0.0","0.75","6.483333333333333","2025-01-22","16"
"1","2025-01-22T16:48:03.000Z","2025-01-22T17:21:04.000Z","1","0.0","99","N","197","177","1","27.5","0.0","0.5","0.0","0.0","1.0","29.0","0.0","0.0","0.0","33.016666666666666","2025-01-22","16"
"2","2025-01-22T16:41:40.000Z","2025-01-22T16:42:46.000Z","1","0.02","1","N","163","163","4","3.7","2.5","0.5","0.0","0.0","1.0","10.95","2.5","0.0","0.75","1.1","2025-01-22","16"
"1","2025-01-22T16:29:16.000Z","2025-01-22T17:55:22.000Z","1","0.0","99","N","100","14","1","41.5","0.0","0.5","0.0","6.94","0.0","48.94","0.0","0.0","0.0","86.1","2025-01-22","16"
"2","2025-01-22T16:20:01.000Z","2025-01-22T16:32:01.000Z","1","0.0","1","N","68","230","1","10.7","2.5","0.5","3.59","0.0","1.0","21.54","2.5","0.0","0.75","12.0","2025-01-22","16"
"2","2025-01-22T16:42:02.000Z","2025-01-22T16:45:54.000Z","1","0.0","1","N","142","239","1","5.1","2.5","0.5","2.32","0.0","1.0","13.92","2.5","0.0","0.0","3.8666666666666667","2025-01-22","16"
"1","2025-01-22T17:01:26.000Z","2025-01-22T17:29:35.000Z","1","0.0","1","N","262","230","1","21.5","0.0","0.5","0.0","0.0","1.0","23.0","0.0","0.0","0.0","28.15","2025-01-22","17"
"2","2025-01-22T17:50:46.000Z","2025-01-22T17:53:32.000Z","1","0.0","5","N","142","142","1","9.3","2.5","0.5","1.0","0.0","1.0","17.55","2.5","0.0","0.75","2.7666666666666666","2025-01-22","17"
"1","2025-01-22T17:16:13.000Z","2025-01-22T18:11:28.000Z","1","0.0","1","N","161","222","1","43.5","0.0","0.5","0.0","6.94","1.0","51.94","0.0","0.0","0.0","55.25","2025-01-22","17"
"1","2025-01-22T17:13:52.000Z","2025-01-22T17:57:10.000Z","1","0.0","99","N","197","248","1","40.5","0.0","0.5","0.0","6.94","1.0","48.94","0.0","0.0","0.0","43.3","2025-01-22","17"
"1","2025-01-22T17:03:52.000Z","2025-01-22T17:15:34.000Z","1","0.0","1","N","162","107","1","11.0","2.5","0.5","0.0","0.0","1.0","15.0","0.0","0.0","0.0","11.7","2025-01-22","17"
"1","2025-01-22T17:15:47.000Z","2025-01-22T17:27:44.000Z","1","0.0","1","N","262","162","2","10.7","5.75","0.5","0.0","0.0","1.0","17.95","2.5","0.0","0.75","11.95","2025-01-22","17"
"1","2025-01-22T17:52:15.000Z","2025-01-22T18:35:51.000Z","1","0.0","99","N","48","183","1","42.5","0.0","0.5","0.0","0.0","1.0","44.0","0.0","0.0","0.0","43.6","2025-01-22","17"
"2","2025-01-22T17:11:57.000Z","2025-01-22T17:25:53.000Z","1","0.0","1","N","170","186","1","12.1","2.5","0.5","0.0","0.0","1.0","19.35","2.5","0.0","0.75","13.933333333333334","2025-01-22","17"
"2","2025-01-22T17:56:50.000Z","2025-01-22T18:03:48.000Z","1","0.0","1","N","107","170","2","7.2","2.5","0.5","0.0","0.0","1.0","14.45","2.5","0.0","0.75","6.966666666666667","2025-01-22","17"
"2","2025-01-22T17:16:27.000Z","2025-01-22T17:22:35.000Z","3","0.0","1","N","140","237","1","7.2","2.5","0.5","0.0","0.0","1.0","13.7","2.5","0.0","0.0","6.133333333333334","2025-01-22","17"
"2","2025-01-22T17:27:23.000Z","2025-01-22T18:04:48.000Z","2","0.0","1","N","237","33","1","28.9","2.5","0.5","7.08","0.0","1.0","42.48","2.5","0.0","0.0","37.416666666666664","2025-01-22","17"
"2","2025-01-22T17:07:13.000Z","2025-01-22T17:37:32.000Z","1","0.0","1","N","249","262","1","24.0","2.5","0.5","3.0","0.0","1.0","34.25","2.5","0.0","0.75","30.316666666666666","2025-01-22","17"
"2","2025-01-22T17:25:10.000Z","2025-01-22T17:27:01.000Z","1","0.05","5","N","163","163","2","70.0","0.0","0.5","0.0","6.94","1.0","83.44","2.5","1.75","0.75","1.85","2025-01-22","17"
"2","2025-01-22T17:42:38.000Z","2025-01-22T18:02:10.000Z","2","0.0","1","N","141","238","2","16.3","2.5","0.5","0.0","0.0","1.0","22.8","2.5","0.0","0.0","19.533333333333335","2025-01-22","17"
"1","2025-01-22T17:36:29.000Z","2025-01-22T18:29:21.000Z","1","0.0","99","N","255","235","1","42.5","0.0","0.5","0.0","6.94","1.0","50.94","0.0","0.0","0.0","52.86666666666667","2025-01-22","17"
"2","2025-01-22T17:51:06.000Z","2025-01-22T17:52:54.000Z","1","0.04","1","N","170","170","2","3.7","2.5","0.5","0.0","0.0","1.0","10.95","2.5","0.0","0.75","1.8","2025-01-22","17"
"2","2025-01-22T17:24:52.000Z","2025-01-22T17:33:19.000Z","1","0.0","1","N","143","48","1","8.6","2.5","0.5","3.17","0.0","1.0","19.02","2.5","0.0","0.75","8.45","2025-01-22","17"
"1","2025-01-22T17:01:06.000Z","2025-01-22T17:02:15.000Z","1","0.0","5","N","166","166","1","22.9","0.0","0.0","4.8","0.0","1.0","28.7","0.0","0.0","0.0","1.15","2025-01-22","17"
"1","2025-01-22T17:44:14.000Z","2025-01-22T18:32:12.000Z","1","0.0","1","N","85","74","1","45.5","0.0","0.5","0.0","6.94","1.0","53.94","0.0","0.0","0.0","47.96666666666667","2025-01-22","17"
"2","2025-01-22T17:08:13.000Z","2025-01-22T17:10:52.000Z","1","0.0","1","N","170","234","2","3.0","2.5","0.5","0.0","0.0","1.0","10.25","2.5","0.0","0.75","2.65","2025-01-22","17"
"2","2025-01-22T17:02:51.000Z","2025-01-22T17:51:09.000Z","1","0.0","1","N","261","138","1","36.6","7.5","0.5","11.16","6.94","1.0","66.95","2.5","0.0","0.75","48.3","2025-01-22","17"
"2","2025-01-22T17:31:25.000Z","2025-01-22T17:41:26.000Z","2","0.0","1","N","164","137","1","9.3","2.5","0.5","2.0","0.0","1.0","18.55","2.5","0.0","0.75","10.016666666666667","2025-01-22","17"
"2","2025-01-22T17:53:57.000Z","2025-01-22T18:08:27.000Z","3","0.0","1","N","161","113","1","12.8","2.5","0.5","2.0","0.0","1.0","22.05","2.5","0.0","0.75","14.5","2025-01-22","17"
"1","2025-01-22T17:05:56.000Z","2025-01-22T17:47:43.000Z","1","0.0","99","N","145","51","1","42.5","0.0","0.5","0.0","6.94","1.0","50.94","0.0","0.0","0.0","41.78333333333333","2025-01-22","17"
"1","2025-01-22T17:57:01.000Z","2025-01-22T18:30:08.000Z","1","0.0","99","N","76","135","1","31.5","0.0","0.5","0.0","0.0","1.0","33.0","0.0","0.0","0.0","33.11666666666667","2025-01-22","17"
"1","2025-01-22T17:44:23.000Z","2025-01-22T17:46:26.000Z","1","0.0","5","N","107","107","1","83.0","0.75","0.0","16.95","0.0","1.0","101.7","0.0","0.0","0.75","2.05","2025-01-22","17"
"2","2025-01-22T17:42:31.000Z","2025-01-22T17:58:45.000Z","1","0.0","1","N","68","162","1","14.2","2.5","0.5","4.29","0.0","1.0","25.74","2.5","0.0","0.75","16.233333333333334","2025-01-22","17"
"2","2025-01-22T17:28:57.000Z","2025-01-22T17:34:14.000Z","4","0.0","1","N","68","68","2","6.5","2.5","0.5","0.0","0.0","1.0","16.25","2.5","0.0","0.75","5.283333333333333","2025-01-22","17"
"2","2025-01-22T17:12:07.000Z","2025-01-22T17:26:21.000Z","1","0.0","1","N","230","237","1","12.8","2.5","0.5","5.01","0.0","1.0","25.06","2.5","0.0","0.75","14.233333333333333","2025-01-22","17"
"2","2025-01-22T17:39:56.000Z","2025-01-22T17:45:25.000Z","1","0.0","1","N","237","141","1","6.5","2.5","0.5","2.75","0.0","1.0","16.5","2.5","0.0","0.75","5.483333333333333","2025-01-22","17"
"2","2025-01-22T17:51:27.000Z","2025-01-22T17:57:00.000Z","1","0.0","1","N","141","236","1","6.5","2.5","0.5","2.6","0.0","1.0","15.6","2.5","0.0","0.0","5.55","2025-01-22","17"
"1","2025-01-22T17:50:56.000Z","2025-01-22T17:52:23.000Z","1","0.0","5","N","87","87","1","65.0","0.75","0.0","14.75","6.94","1.0","88.44","0.0","0.0","0.75","1.45","2025-01-22","17"
"1","2025-01-22T17:42:55.000Z","2025-01-22T17:46:42.000Z","1","0.0","5","N","55","55","3","600.0","0.0","0.0","0.0","0.0","1.0","601.0","0.0","0.0","0.0","3.783333333333333","2025-01-22","17"
"2","2025-01-22T17:13:24.000Z","2025-01-22T17:14:51.000Z","1","0.06","1","N","229","162","4","3.7","2.5","0.5","0.0","0.0","1.0","10.95","2.5","0.0","0.75","1.45","2025-01-22","17"
"1","2025-01-22T17:57:09.000Z","2025-01-22T17:58:28.000Z","2","0.0","1","N","48","230","3","3.7","5.75","0.5","0.0","0.0","1.0","10.95","2.5","0.0","0.75","1.3166666666666667","2025-01-22","17"
"2","2025-01-22T17:23:42.000Z","2025-01-22T17:25:33.000Z","5","0.0","1","N","193","193","2","3.7","2.5","0.5","0.0","0.0","1.0","7.7","0.0","0.0","0.0","1.85","2025-01-22","17"
"2","2025-01-22T17:46:47.000Z","2025-01-22T18:06:54.000Z","1","0.0","1","N","140","140","2","3.0","2.5","0.5","0.0","0.0","1.0","9.5","2.5","0.0","0.0","20.116666666666667","2025-01-22","17"
"1","2025-01-22T18:36:15.000Z","2025-01-22T18:38:01.000Z","1","0.0","1","N","145","145","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7666666666666666","2025-01-22","18"
"2","2025-01-22T18:29:20.000Z","2025-01-22T18:34:35.000Z","1","0.0","1","N","264","264","1","6.5","2.5","0.5","2.1","0.0","1.0","12.6","0.0","0.0","0.0","5.25","2025-01-22","18"
"1","2025-01-22T18:03:02.000Z","2025-01-22T18:05:33.000Z","1","0.0","5","N","48","48","2","64.0","0.75","0.0","0.0","0.0","1.0","65.75","0.0","0.0","0.75","2.5166666666666666","2025-01-22","18"
"1","2025-01-22T18:07:47.000Z","2025-01-22T18:35:39.000Z","1","0.0","1","N","49","35","1","22.5","0.0","0.5","0.0","0.0","1.0","24.0","0.0","0.0","0.0","27.866666666666667","2025-01-22","18"
"2","2025-01-22T18:29:35.000Z","2025-01-22T18:32:33.000Z","1","0.09","1","N","211","211","1","4.4","2.5","0.5","2.33","0.0","1.0","13.98","2.5","0.0","0.75","2.966666666666667","2025-01-22","18"
"2","2025-01-22T18:08:10.000Z","2025-01-22T18:25:23.000Z","3","0.0","1","N","170","186","1","14.9","2.5","0.5","5.54","0.0","1.0","27.69","2.5","0.0","0.75","17.216666666666665","2025-01-22","18"
"2","2025-01-22T18:36:19.000Z","2025-01-22T18:44:57.000Z","1","0.0","1","N","164","100","1","8.6","2.5","0.5","3.17","0.0","1.0","19.02","2.5","0.0","0.75","8.633333333333333","2025-01-22","18"
"2","2025-01-22T18:53:33.000Z","2025-01-22T18:59:20.000Z","1","0.0","1","N","90","249","1","6.5","2.5","0.5","2.75","0.0","1.0","16.5","2.5","0.0","0.75","5.783333333333333","2025-01-22","18"
"2","2025-01-22T18:12:29.000Z","2025-01-22T18:24:00.000Z","1","0.0","1","N","164","113","1","10.7","2.5","0.5","3.59","0.0","1.0","21.54","2.5","0.0","0.75","11.516666666666667","2025-01-22","18"
"2","2025-01-22T18:39:01.000Z","2025-01-22T19:02:57.000Z","1","0.0","1","N","234","256","1","19.1","2.5","0.5","3.0","0.0","1.0","29.35","2.5","0.0","0.75","23.933333333333334","2025-01-22","18"
"2","2025-01-22T18:45:03.000Z","2025-01-22T18:54:59.000Z","1","0.0","1","N","237","142","1","9.3","2.5","0.5","2.0","0.0","1.0","17.8","2.5","0.0","0.0","9.933333333333334","2025-01-22","18"
"2","2025-01-22T18:25:16.000Z","2025-01-22T18:50:04.000Z","1","0.0","1","N","138","238","1","19.8","7.5","0.5","7.5","6.94","1.0","44.99","0.0","1.75","0.0","24.8","2025-01-22","18"
"2","2025-01-22T18:53:20.000Z","2025-01-22T19:18:09.000Z","1","0.0","1","N","238","7","1","19.8","2.5","0.5","8.31","6.94","1.0","41.55","2.5","0.0","0.0","24.816666666666666","2025-01-22","18"
"2","2025-01-22T18:33:18.000Z","2025-01-22T18:34:39.000Z","1","0.09","5","N","233","233","1","15.0","0.0","0.0","1.0","0.0","1.0","20.25","2.5","0.0","0.75","1.35","2025-01-22","18"
"2","2025-01-22T18:56:49.000Z","2025-01-22T19:01:25.000Z","1","0.0","1","N","164","164","1","5.8","2.5","0.5","2.11","0.0","1.0","12.66","0.0","0.0","0.75","4.6","2025-01-22","18"
"2","2025-01-22T18:03:36.000Z","2025-01-22T18:04:59.000Z","2","0.09","1","N","229","162","1","3.7","2.5","0.5","1.64","0.0","1.0","12.59","2.5","0.0","0.75","1.3833333333333333","2025-01-22","18"
"2","2025-01-22T18:01:39.000Z","2025-01-22T18:03:03.000Z","2","0.06","1","N","230","100","1","3.7","2.5","0.5","2.19","0.0","1.0","13.14","2.5","0.0","0.75","1.4","2025-01-22","18"
"2","2025-01-22T18:49:46.000Z","2025-01-22T19:15:16.000Z","1","0.0","99","N","45","211","2","0.0","0.0","0.5","0.0","0.0","1.0","4.75","2.5","0.0","0.75","25.5","2025-01-22","18"
"2","2025-01-22T18:54:48.000Z","2025-01-22T18:58:48.000Z","1","0.0","1","N","100","186","1","5.1","2.5","0.5","1.0","0.0","1.0","13.35","2.5","0.0","0.75","4.0","2025-01-22","18"
"2","2025-01-22T18:06:29.000Z","2025-01-22T18:13:26.000Z","1","0.03","1","N","113","114","1","7.2","2.5","0.5","2.74","0.0","1.0","17.19","2.5","0.0","0.75","6.95","2025-01-22","18"
"2","2025-01-22T18:16:35.000Z","2025-01-22T18:26:26.000Z","3","0.0","1","N","114","224","1","9.3","2.5","0.5","1.0","0.0","1.0","17.55","2.5","0.0","0.75","9.85","2025-01-22","18"
"2","2025-01-22T18:41:25.000Z","2025-01-22T18:46:40.000Z","3","0.0","1","N","164","170","1","6.5","2.5","0.5","2.75","0.0","1.0","16.5","2.5","0.0","0.75","5.25","2025-01-22","18"
"2","2025-01-22T18:50:42.000Z","2025-01-22T19:16:35.000Z","3","0.0","1","N","170","256","1","20.5","2.5","0.5","4.0","0.0","1.0","31.75","2.5","0.0","0.75","25.883333333333333","2025-01-22","18"
"2","2025-01-22T18:02:34.000Z","2025-01-22T18:16:17.000Z","1","0.0","1","N","170","164","1","12.1","2.5","0.5","3.87","0.0","1.0","23.22","2.5","0.0","0.75","13.716666666666667","2025-01-22","18"
"2","2025-01-22T18:26:48.000Z","2025-01-22T18:39:58.000Z","1","0.0","1","N","170","90","1","12.1","2.5","0.5","3.87","0.0","1.0","23.22","2.5","0.0","0.75","13.166666666666666","2025-01-22","18"
"2","2025-01-22T18:55:23.000Z","2025-01-22T19:02:42.000Z","1","0.0","1","N","170","137","1","7.9","2.5","0.5","3.03","0.0","1.0","18.18","2.5","0.0","0.75","7.316666666666666","2025-01-22","18"
"2","2025-01-22T18:17:32.000Z","2025-01-22T18:29:58.000Z","1","0.0","1","N","237","262","1","11.4","2.5","0.5","2.68","0.0","1.0","20.58","2.5","0.0","0.0","12.433333333333334","2025-01-22","18"
"2","2025-01-22T18:37:09.000Z","2025-01-22T18:40:19.000Z","1","0.02","1","N","186","186","4","5.1","2.5","0.5","0.0","0.0","1.0","12.35","2.5","0.0","0.75","3.1666666666666665","2025-01-22","18"
"2","2025-01-22T18:34:17.000Z","2025-01-22T18:35:22.000Z","1","0.03","5","N","138","138","2","65.0","5.0","0.0","0.0","0.0","1.0","72.75","0.0","1.75","0.0","1.0833333333333333","2025-01-22","18"
"2","2025-01-22T18:30:28.000Z","2025-01-22T18:34:13.000Z","2","0.04","1","N","170","170","2","3.0","0.0","0.5","0.0","0.0","1.0","7.75","2.5","0.0","0.75","3.75","2025-01-22","18"
"2","2025-01-22T18:22:35.000Z","2025-01-22T18:32:21.000Z","1","0.01","1","N","237","237","1","9.3","2.5","0.5","0.0","0.0","1.0","15.8","2.5","0.0","0.0","9.766666666666667","2025-01-22","18"
"2","2025-01-22T18:42:13.000Z","2025-01-22T18:45:00.000Z","1","0.01","1","N","143","143","4","4.4","2.5","0.5","0.0","0.0","1.0","10.9","2.5","0.0","0.0","2.783333333333333","2025-01-22","18"
"2","2025-01-22T19:04:36.000Z","2025-01-22T19:15:42.000Z","1","0.0","1","N","264","264","1","10.7","2.5","0.5","2.94","0.0","1.0","17.64","0.0","0.0","0.0","11.1","2025-01-22","19"
"2","2025-01-22T19:35:30.000Z","2025-01-22T19:39:28.000Z","1","0.0","5","N","65","65","4","20.0","0.0","0.0","0.0","0.0","1.0","21.0","0.0","0.0","0.0","3.966666666666667","2025-01-22","19"
"2","2025-01-22T19:05:38.000Z","2025-01-22T19:30:00.000Z","3","0.0","99","N","162","162","2","0.0","0.0","0.5","0.0","0.0","1.0","4.75","2.5","0.0","0.75","24.366666666666667","2025-01-22","19"
"1","2025-01-22T19:44:47.000Z","2025-01-22T20:11:39.000Z","2","0.0","99","N","151","60","1","28.5","0.0","0.5","0.0","0.0","1.0","30.0","0.0","0.0","0.0","26.866666666666667","2025-01-22","19"
"2","2025-01-22T19:32:31.000Z","2025-01-22T19:34:07.000Z","3","0.0","1","N","140","140","4","3.7","2.5","0.5","0.0","0.0","1.0","10.2","2.5","0.0","0.0","1.6","2025-01-22","19"
"1","2025-01-22T19:07:34.000Z","2025-01-22T19:18:26.000Z","1","0.0","1","N","262","237","1","10.0","5.0","0.5","4.95","0.0","1.0","21.45","2.5","0.0","0.0","10.866666666666667","2025-01-22","19"
"1","2025-01-22T19:45:04.000Z","2025-01-22T20:18:50.000Z","1","0.0","99","N","75","260","1","28.5","0.0","0.5","0.0","6.94","1.0","36.94","0.0","0.0","0.0","33.766666666666666","2025-01-22","19"
"2","2025-01-22T19:16:00.000Z","2025-01-22T19:30:30.000Z","1","0.0","1","N","264","264","2","12.8","2.5","0.5","0.0","0.0","1.0","16.8","0.0","0.0","0.0","14.5","2025-01-22","19"
"2","2025-01-22T19:10:42.000Z","2025-01-22T19:26:54.000Z","2","0.0","1","N","170","236","1","14.2","2.5","0.5","3.22","0.0","1.0","24.67","2.5","0.0","0.75","16.2","2025-01-22","19"
"2","2025-01-22T19:51:20.000Z","2025-01-22T20:06:20.000Z","1","0.0","1","N","164","168","1","12.8","2.5","0.5","4.01","0.0","1.0","24.06","2.5","0.0","0.75","15.0","2025-01-22","19"
"2","2025-01-22T19:06:13.000Z","2025-01-22T19:07:43.000Z","1","0.04","1","N","162","162","1","3.7","2.5","0.5","1.0","0.0","1.0","11.95","2.5","0.0","0.75","1.5","2025-01-22","19"
"1","2025-01-22T19:20:46.000Z","2025-01-22T19:21:50.000Z","1","0.0","1","N","234","234","1","3.0","5.75","0.5","3.0","0.0","1.0","13.25","2.5","0.0","0.75","1.0666666666666667","2025-01-22","19"
"2","2025-01-22T19:09:57.000Z","2025-01-22T19:40:56.000Z","1","0.0","1","N","161","263","1","24.0","2.5","0.5","6.1","0.0","1.0","36.6","2.5","0.0","0.0","30.983333333333334","2025-01-22","19"
"2","2025-01-22T19:00:05.000Z","2025-01-22T19:01:30.000Z","1","0.09","1","N","141","141","3","3.7","2.5","0.5","0.0","0.0","1.0","10.2","2.5","0.0","0.0","1.4166666666666667","2025-01-22","19"
"2","2025-01-22T19:06:59.000Z","2025-01-22T19:09:27.000Z","2","0.07","1","N","230","230","2","4.4","2.5","0.5","0.0","0.0","1.0","11.65","2.5","0.0","0.75","2.466666666666667","2025-01-22","19"
"1","2025-01-22T19:19:01.000Z","2025-01-22T19:22:04.000Z","1","0.0","1","N","186","186","4","4.4","5.75","0.5","0.0","0.0","1.0","11.65","2.5","0.0","0.75","3.05","2025-01-22","19"
"2","2025-01-22T19:18:13.000Z","2025-01-22T19:27:44.000Z","1","0.0","1","N","211","13","1","9.3","2.5","0.5","3.31","0.0","1.0","19.86","2.5","0.0","0.75","9.516666666666667","2025-01-22","19"
"2","2025-01-22T19:49:11.000Z","2025-01-22T19:50:18.000Z","1","0.09","1","N","142","163","4","3.7","2.5","0.5","0.0","0.0","1.0","10.95","2.5","0.0","0.75","1.1166666666666667","2025-01-22","19"
"2","2025-01-22T19:43:03.000Z","2025-01-22T20:00:34.000Z","2","0.0","1","N","70","95","1","14.9","2.5","0.5","2.0","0.0","1.0","24.15","2.5","0.0","0.75","17.516666666666666","2025-01-22","19"
"2","2025-01-22T19:46:32.000Z","2025-01-22T19:55:32.000Z","1","0.0","1","N","230","142","1","8.6","2.5","0.5","2.5","0.0","1.0","18.35","2.5","0.0","0.75","9.0","2025-01-22","19"
"2","2025-01-22T19:59:13.000Z","2025-01-22T20:10:12.000Z","1","0.0","1","N","50","151","1","10.0","2.5","0.5","3.45","0.0","1.0","20.7","2.5","0.0","0.75","10.983333333333333","2025-01-22","19"
"2","2025-01-22T19:55:03.000Z","2025-01-22T19:57:25.000Z","3","0.0","1","N","234","90","1","4.4","2.5","0.5","1.0","0.0","1.0","12.65","2.5","0.0","0.75","2.3666666666666667","2025-01-22","19"
"2","2025-01-22T19:58:21.000Z","2025-01-22T20:06:57.000Z","3","0.0","1","N","90","100","1","8.6","2.5","0.5","3.17","0.0","1.0","19.02","2.5","0.0","0.75","8.6","2025-01-22","19"
"2","2025-01-22T19:22:05.000Z","2025-01-22T19:25:21.000Z","1","0.0","1","N","140","229","2","5.1","2.5","0.5","0.0","0.0","1.0","11.6","2.5","0.0","0.0","3.2666666666666666","2025-01-22","19"
"2","2025-01-22T19:42:08.000Z","2025-01-22T19:47:26.000Z","1","0.07","1","N","41","151","2","6.5","2.5","0.5","0.0","0.0","1.0","10.5","0.0","0.0","0.0","5.3","2025-01-22","19"
"1","2025-01-22T19:04:19.000Z","2025-01-22T19:05:32.000Z","1","0.0","5","N","1","1","1","120.0","0.0","0.0","5.0","0.0","1.0","126.0","0.0","0.0","0.0","1.2166666666666666","2025-01-22","19"
"2","2025-01-22T19:02:09.000Z","2025-01-22T19:09:00.000Z","1","0.0","1","N","236","238","1","7.2","2.5","0.5","1.5","0.0","1.0","15.2","2.5","0.0","0.0","6.85","2025-01-22","19"
"2","2025-01-22T19:13:14.000Z","2025-01-22T19:24:46.000Z","1","0.0","1","N","238","42","1","10.7","2.5","0.5","2.0","0.0","1.0","19.2","2.5","0.0","0.0","11.533333333333333","2025-01-22","19"
"1","2025-01-22T19:27:53.000Z","2025-01-22T19:29:47.000Z","1","0.0","5","N","55","55","3","550.0","0.0","0.0","0.0","0.0","1.0","551.0","0.0","0.0","0.0","1.9","2025-01-22","19"
"2","2025-01-22T19:47:57.000Z","2025-01-22T19:52:40.000Z","1","0.0","5","N","75","75","1","11.92","0.0","0.5","1.06","0.0","1.0","14.48","0.0","0.0","0.0","4.716666666666667","2025-01-22","19"
